,Time,Conc (mg/m3),Qtot (m3),WS (MPS),RH (%),AT (C),Latitude,longitude,hour,day,day_of_week,month,day_of_year,weekday_weekend,Conc(ug/m3)
867,2022-01-20 03:00:00,0.014,0.701,9.9,44,17.9,1.278822,36.817281,3,20,3,1,20,1,14.0
868,2022-01-20 04:00:00,0.012,0.7,9.9,44,17.8,1.278822,36.817281,4,20,3,1,20,1,12.0
869,2022-01-20 05:00:00,0.012,0.7,10.0,44,17.8,1.278822,36.817281,5,20,3,1,20,1,12.0
870,2022-01-20 06:00:00,0.014,0.701,10.1,44,17.6,1.278822,36.817281,6,20,3,1,20,1,14.0
871,2022-01-20 07:00:00,0.02,0.7,10.2,44,17.3,1.278822,36.817281,7,20,3,1,20,1,20.0
872,2022-01-20 08:00:00,0.024,0.7,10.2,44,18.6,1.278822,36.817281,8,20,3,1,20,1,24.0
873,2022-01-20 09:00:00,0.013,0.7,10.3,41,21.3,1.278822,36.817281,9,20,3,1,20,1,13.0
874,2022-01-20 10:00:00,0.019,0.701,10.4,43,23.2,1.278822,36.817281,10,20,3,1,20,1,19.0
875,2022-01-20 11:00:00,0.014,0.7,10.5,41,25.1,1.278822,36.817281,11,20,3,1,20,1,14.0
876,2022-01-20 12:00:00,0.008,0.7,10.6,34,26.8,1.278822,36.817281,12,20,3,1,20,1,8.0
877,2022-01-20 13:00:00,0.006,0.701,10.6,33,28.0,1.278822,36.817281,13,20,3,1,20,1,6.0
878,2022-01-20 14:00:00,0.008,0.7,10.5,26,28.6,1.278822,36.817281,14,20,3,1,20,1,8.0
879,2022-01-20 15:00:00,0.009,0.7,10.4,27,29.2,1.278822,36.817281,15,20,3,1,20,1,9.0
880,2022-01-20 16:00:00,0.015,0.7,10.2,28,28.7,1.278822,36.817281,16,20,3,1,20,1,15.0
881,2022-01-20 17:00:00,0.016,0.7,10.0,33,27.0,1.278822,36.817281,17,20,3,1,20,1,16.0
882,2022-01-20 18:00:00,0.017,0.7,9.9,37,25.6,1.278822,36.817281,18,20,3,1,20,1,17.0
883,2022-01-20 19:00:00,0.024,0.7,9.7,40,23.6,1.278822,36.817281,19,20,3,1,20,1,24.0
884,2022-01-20 20:00:00,0.023,0.7,9.6,42,22.4,1.278822,36.817281,20,20,3,1,20,1,23.0
885,2022-01-20 21:00:00,0.012,0.7,9.5,42,21.4,1.278822,36.817281,21,20,3,1,20,1,12.0
886,2022-01-20 22:00:00,0.011,0.7,9.4,43,20.7,1.278822,36.817281,22,20,3,1,20,1,11.0
887,2022-01-20 23:00:00,0.014,0.7,9.3,43,20.5,1.278822,36.817281,23,20,3,1,20,1,14.0
888,2022-01-21 00:00:00,0.014,0.7,9.3,43,20.1,1.278822,36.817281,0,21,4,1,21,1,14.0
889,2022-01-21 01:00:00,0.012,0.701,9.4,44,19.8,1.278822,36.817281,1,21,4,1,21,1,12.0
890,2022-01-21 02:00:00,0.009,0.7,9.4,44,18.5,1.278822,36.817281,2,21,4,1,21,1,9.0
891,2022-01-21 03:00:00,0.009,0.7,9.5,43,18.1,1.278822,36.817281,3,21,4,1,21,1,9.0
892,2022-01-21 04:00:00,0.006,0.7,9.6,43,17.2,1.278822,36.817281,4,21,4,1,21,1,6.0
893,2022-01-21 05:00:00,0.006,0.7,9.7,43,16.8,1.278822,36.817281,5,21,4,1,21,1,6.0
894,2022-01-21 06:00:00,0.008,0.7,9.8,44,16.7,1.278822,36.817281,6,21,4,1,21,1,8.0
895,2022-01-21 07:00:00,0.017,0.7,9.9,43,17.0,1.278822,36.817281,7,21,4,1,21,1,17.0
896,2022-01-21 08:00:00,0.05,0.7,9.9,43,17.3,1.278822,36.817281,8,21,4,1,21,1,50.0
897,2022-01-21 09:00:00,0.035,0.7,9.9,43,18.9,1.278822,36.817281,9,21,4,1,21,1,35.0
898,2022-01-21 10:00:00,0.026,0.7,10.0,42,20.9,1.278822,36.817281,10,21,4,1,21,1,26.0
899,2022-01-21 11:00:00,0.027,0.701,10.1,42,22.3,1.278822,36.817281,11,21,4,1,21,1,27.0
900,2022-01-21 12:00:00,0.022,0.701,10.2,42,23.5,1.278822,36.817281,12,21,4,1,21,1,22.0
901,2022-01-21 13:00:00,0.017,0.701,10.3,40,24.5,1.278822,36.817281,13,21,4,1,21,1,17.0
902,2022-01-21 14:00:00,0.011,0.7,10.3,40,25.5,1.278822,36.817281,14,21,4,1,21,1,11.0
903,2022-01-21 15:00:00,0.014,0.7,10.2,38,25.8,1.278822,36.817281,15,21,4,1,21,1,14.0
904,2022-01-21 16:00:00,0.012,0.7,10.1,40,24.9,1.278822,36.817281,16,21,4,1,21,1,12.0
905,2022-01-21 17:00:00,0.019,0.7,10.0,42,23.6,1.278822,36.817281,17,21,4,1,21,1,19.0
906,2022-01-21 18:00:00,0.023,0.7,10.0,43,21.8,1.278822,36.817281,18,21,4,1,21,1,23.0
907,2022-01-21 19:00:00,0.023,0.7,9.9,43,20.9,1.278822,36.817281,19,21,4,1,21,1,23.0
908,2022-01-21 20:00:00,0.02,0.7,9.9,42,20.5,1.278822,36.817281,20,21,4,1,21,1,20.0
909,2022-01-21 21:00:00,0.013,0.7,9.9,43,19.8,1.278822,36.817281,21,21,4,1,21,1,13.0
910,2022-01-21 22:00:00,0.011,0.7,9.9,43,19.5,1.278822,36.817281,22,21,4,1,21,1,11.0
911,2022-01-21 23:00:00,0.007,0.701,9.9,44,19.0,1.278822,36.817281,23,21,4,1,21,1,7.0
912,2022-01-22 00:00:00,0.008,0.7,10.0,44,18.7,1.278822,36.817281,0,22,5,1,22,0,8.0
913,2022-01-22 01:00:00,0.011,0.7,10.0,44,18.4,1.278822,36.817281,1,22,5,1,22,0,11.0
914,2022-01-22 02:00:00,0.011,0.7,10.0,44,18.2,1.278822,36.817281,2,22,5,1,22,0,11.0
915,2022-01-22 03:00:00,0.011,0.701,10.1,44,17.8,1.278822,36.817281,3,22,5,1,22,0,11.0
916,2022-01-22 04:00:00,0.013,0.7,10.1,43,17.7,1.278822,36.817281,4,22,5,1,22,0,13.0
917,2022-01-22 05:00:00,0.012,0.7,10.2,44,17.6,1.278822,36.817281,5,22,5,1,22,0,12.0
918,2022-01-22 06:00:00,0.011,0.7,10.3,44,17.2,1.278822,36.817281,6,22,5,1,22,0,11.0
919,2022-01-22 07:00:00,0.018,0.7,10.4,44,16.8,1.278822,36.817281,7,22,5,1,22,0,18.0
920,2022-01-22 08:00:00,0.022,0.7,10.5,43,17.8,1.278822,36.817281,8,22,5,1,22,0,22.0
921,2022-01-22 09:00:00,0.018,0.701,10.5,43,19.7,1.278822,36.817281,9,22,5,1,22,0,18.0
922,2022-01-22 10:00:00,0.017,0.7,10.6,42,21.8,1.278822,36.817281,10,22,5,1,22,0,17.0
923,2022-01-22 11:00:00,0.012,0.701,10.7,39,24.4,1.278822,36.817281,11,22,5,1,22,0,12.0
924,2022-01-22 12:00:00,0.019,0.7,10.7,37,25.4,1.278822,36.817281,12,22,5,1,22,0,19.0
925,2022-01-22 13:00:00,0.01,0.7,10.7,34,26.7,1.278822,36.817281,13,22,5,1,22,0,10.0
926,2022-01-22 14:00:00,0.012,0.701,10.6,32,27.2,1.278822,36.817281,14,22,5,1,22,0,12.0
927,2022-01-22 15:00:00,0.016,0.7,10.5,35,27.5,1.278822,36.817281,15,22,5,1,22,0,16.0
928,2022-01-22 16:00:00,0.017,0.701,10.3,38,25.7,1.278822,36.817281,16,22,5,1,22,0,17.0
929,2022-01-22 17:00:00,0.017,0.7,10.2,38,24.5,1.278822,36.817281,17,22,5,1,22,0,17.0
930,2022-01-22 18:00:00,0.02,0.7,10.1,39,23.5,1.278822,36.817281,18,22,5,1,22,0,20.0
931,2022-01-22 19:00:00,0.02,0.7,10.0,40,22.5,1.278822,36.817281,19,22,5,1,22,0,20.0
932,2022-01-22 20:00:00,0.018,0.7,9.9,41,21.5,1.278822,36.817281,20,22,5,1,22,0,18.0
933,2022-01-22 21:00:00,0.024,0.7,9.8,42,20.9,1.278822,36.817281,21,22,5,1,22,0,24.0
934,2022-01-22 22:00:00,0.013,0.7,9.8,42,20.5,1.278822,36.817281,22,22,5,1,22,0,13.0
935,2022-01-22 23:00:00,0.014,0.7,9.8,43,19.9,1.278822,36.817281,23,22,5,1,22,0,14.0
936,2022-01-23 00:00:00,0.016,0.7,9.8,42,19.6,1.278822,36.817281,0,23,6,1,23,0,16.0
937,2022-01-23 01:00:00,0.013,0.7,9.9,38,19.2,1.278822,36.817281,1,23,6,1,23,0,13.0
938,2022-01-23 02:00:00,0.012,0.7,9.9,36,19.0,1.278822,36.817281,2,23,6,1,23,0,12.0
939,2022-01-23 03:00:00,0.011,0.7,10.0,36,18.6,1.278822,36.817281,3,23,6,1,23,0,11.0
940,2022-01-23 04:00:00,0.013,0.7,10.1,36,17.7,1.278822,36.817281,4,23,6,1,23,0,13.0
941,2022-01-23 05:00:00,0.011,0.7,10.2,35,17.3,1.278822,36.817281,5,23,6,1,23,0,11.0
942,2022-01-23 06:00:00,0.008,0.7,10.3,35,16.7,1.278822,36.817281,6,23,6,1,23,0,8.0
943,2022-01-23 07:00:00,0.011,0.7,10.4,36,16.4,1.278822,36.817281,7,23,6,1,23,0,11.0
944,2022-01-23 08:00:00,0.019,0.7,10.5,37,16.9,1.278822,36.817281,8,23,6,1,23,0,19.0
945,2022-01-23 09:00:00,0.017,0.701,10.6,36,20.4,1.278822,36.817281,9,23,6,1,23,0,17.0
946,2022-01-23 10:00:00,0.015,0.701,10.6,34,22.2,1.278822,36.817281,10,23,6,1,23,0,15.0
947,2022-01-23 11:00:00,0.018,0.7,10.6,33,23.4,1.278822,36.817281,11,23,6,1,23,0,18.0
948,2022-01-23 12:00:00,0.015,0.7,10.7,32,25.1,1.278822,36.817281,12,23,6,1,23,0,15.0
949,2022-01-23 13:00:00,0.016,0.7,10.7,31,25.9,1.278822,36.817281,13,23,6,1,23,0,16.0
950,2022-01-23 14:00:00,0.014,0.7,10.6,31,26.9,1.278822,36.817281,14,23,6,1,23,0,14.0
951,2022-01-23 15:00:00,0.01,0.7,10.5,31,28.2,1.278822,36.817281,15,23,6,1,23,0,10.0
952,2022-01-23 16:00:00,0.016,0.701,10.3,32,27.0,1.278822,36.817281,16,23,6,1,23,0,16.0
953,2022-01-23 17:00:00,0.016,0.7,10.1,33,25.5,1.278822,36.817281,17,23,6,1,23,0,16.0
954,2022-01-23 18:00:00,0.014,0.7,9.9,36,25.0,1.278822,36.817281,18,23,6,1,23,0,14.0
955,2022-01-23 19:00:00,0.018,0.7,9.8,36,23.5,1.278822,36.817281,19,23,6,1,23,0,18.0
956,2022-01-23 20:00:00,0.021,0.7,9.7,36,22.2,1.278822,36.817281,20,23,6,1,23,0,21.0
957,2022-01-23 21:00:00,0.019,0.7,9.6,37,21.3,1.278822,36.817281,21,23,6,1,23,0,19.0
958,2022-01-23 22:00:00,0.024,0.7,9.5,38,20.7,1.278822,36.817281,22,23,6,1,23,0,24.0
959,2022-01-23 23:00:00,0.015,0.7,9.5,40,20.0,1.278822,36.817281,23,23,6,1,23,0,15.0
960,2022-01-24 00:00:00,0.02,0.7,9.5,41,19.6,1.278822,36.817281,0,24,0,1,24,1,20.0
961,2022-01-24 01:00:00,0.018,0.7,9.6,42,19.2,1.278822,36.817281,1,24,0,1,24,1,18.0
962,2022-01-24 02:00:00,0.016,0.7,9.6,42,18.8,1.278822,36.817281,2,24,0,1,24,1,16.0
963,2022-01-24 03:00:00,0.014,0.7,9.7,42,18.7,1.278822,36.817281,3,24,0,1,24,1,14.0
964,2022-01-24 04:00:00,0.017,0.7,9.7,42,18.3,1.278822,36.817281,4,24,0,1,24,1,17.0
965,2022-01-24 05:00:00,0.017,0.7,9.8,42,18.0,1.278822,36.817281,5,24,0,1,24,1,17.0
966,2022-01-24 06:00:00,0.02,0.7,9.9,41,17.7,1.278822,36.817281,6,24,0,1,24,1,20.0
967,2022-01-24 07:00:00,0.028,0.7,10.0,41,17.7,1.278822,36.817281,7,24,0,1,24,1,28.0
968,2022-01-24 08:00:00,0.031,0.7,10.1,41,18.9,1.278822,36.817281,8,24,0,1,24,1,31.0
969,2022-01-24 09:00:00,0.024,0.7,10.2,40,21.5,1.278822,36.817281,9,24,0,1,24,1,24.0
970,2022-01-24 10:00:00,0.025,0.7,10.2,35,23.1,1.278822,36.817281,10,24,0,1,24,1,25.0
971,2022-01-24 11:00:00,0.021,0.701,10.2,33,24.6,1.278822,36.817281,11,24,0,1,24,1,21.0
972,2022-01-24 12:00:00,0.02,0.701,10.2,31,25.9,1.278822,36.817281,12,24,0,1,24,1,20.0
973,2022-01-24 13:00:00,0.016,0.7,9.4,31,26.6,1.278822,36.817281,13,24,0,1,24,1,16.0
974,2022-01-24 14:00:00,0.015,0.701,8.9,31,27.1,1.278822,36.817281,14,24,0,1,24,1,15.0
975,2022-01-24 15:00:00,0.022,0.7,8.6,31,28.0,1.278822,36.817281,15,24,0,1,24,1,22.0
976,2022-01-24 16:00:00,0.022,0.7,8.2,29,26.4,1.278822,36.817281,16,24,0,1,24,1,22.0
977,2022-01-24 17:00:00,0.022,0.7,7.9,29,25.5,1.278822,36.817281,17,24,0,1,24,1,22.0
978,2022-01-24 18:00:00,0.029,0.7,7.6,29,24.7,1.278822,36.817281,18,24,0,1,24,1,29.0
979,2022-01-24 19:00:00,0.028,0.7,7.4,28,23.1,1.278822,36.817281,19,24,0,1,24,1,28.0
980,2022-01-24 20:00:00,0.025,0.7,7.2,28,21.9,1.278822,36.817281,20,24,0,1,24,1,25.0
981,2022-01-24 21:00:00,0.029,0.7,7.1,29,21.0,1.278822,36.817281,21,24,0,1,24,1,29.0
982,2022-01-24 22:00:00,0.024,0.7,7.0,31,20.3,1.278822,36.817281,22,24,0,1,24,1,24.0
983,2022-01-24 23:00:00,0.022,0.7,6.9,31,19.8,1.278822,36.817281,23,24,0,1,24,1,22.0
984,2022-01-25 00:00:00,0.021,0.7,6.9,31,19.4,1.278822,36.817281,0,25,1,1,25,1,21.0
985,2022-01-25 01:00:00,0.023,0.701,6.9,31,19.3,1.278822,36.817281,1,25,1,1,25,1,23.0
986,2022-01-25 02:00:00,0.019,0.7,6.9,30,19.1,1.278822,36.817281,2,25,1,1,25,1,19.0
987,2022-01-25 03:00:00,0.02,0.701,7.0,31,18.8,1.278822,36.817281,3,25,1,1,25,1,20.0
988,2022-01-25 04:00:00,0.02,0.7,7.0,31,18.5,1.278822,36.817281,4,25,1,1,25,1,20.0
989,2022-01-25 05:00:00,0.019,0.7,7.1,31,18.2,1.278822,36.817281,5,25,1,1,25,1,19.0
990,2022-01-25 06:00:00,0.022,0.7,7.2,31,17.3,1.278822,36.817281,6,25,1,1,25,1,22.0
991,2022-01-25 07:00:00,0.07,0.7,7.2,30,17.3,1.278822,36.817281,7,25,1,1,25,1,70.0
992,2022-01-25 08:00:00,0.027,0.7,7.3,29,18.7,1.278822,36.817281,8,25,1,1,25,1,27.0
993,2022-01-25 09:00:00,0.029,0.701,7.4,27,20.9,1.278822,36.817281,9,25,1,1,25,1,29.0
994,2022-01-25 10:00:00,0.029,0.7,7.5,27,22.1,1.278822,36.817281,10,25,1,1,25,1,29.0
995,2022-01-25 11:00:00,0.036,0.7,7.5,28,23.3,1.278822,36.817281,11,25,1,1,25,1,36.0
996,2022-01-25 12:00:00,0.032,0.7,7.5,27,24.7,1.278822,36.817281,12,25,1,1,25,1,32.0
997,2022-01-25 13:00:00,0.029,0.701,7.5,26,25.9,1.278822,36.817281,13,25,1,1,25,1,29.0
998,2022-01-25 14:00:00,0.024,0.701,7.4,26,27.1,1.278822,36.817281,14,25,1,1,25,1,24.0
999,2022-01-25 15:00:00,0.027,0.701,7.3,25,27.6,1.278822,36.817281,15,25,1,1,25,1,27.0
1000,2022-01-25 16:00:00,0.026,0.701,7.1,26,27.3,1.278822,36.817281,16,25,1,1,25,1,26.0
1001,2022-01-25 17:00:00,0.03,0.7,6.9,27,25.7,1.278822,36.817281,17,25,1,1,25,1,30.0
1002,2022-01-25 18:00:00,0.03,0.7,6.7,26,24.7,1.278822,36.817281,18,25,1,1,25,1,30.0
1003,2022-01-25 19:00:00,0.034,0.7,6.5,25,23.3,1.278822,36.817281,19,25,1,1,25,1,34.0
1004,2022-01-25 20:00:00,0.036,0.7,6.4,26,22.4,1.278822,36.817281,20,25,1,1,25,1,36.0
1005,2022-01-25 21:00:00,0.034,0.7,6.3,26,21.6,1.278822,36.817281,21,25,1,1,25,1,34.0
1006,2022-01-25 22:00:00,0.029,0.7,6.2,25,21.2,1.278822,36.817281,22,25,1,1,25,1,29.0
1007,2022-01-25 23:00:00,0.029,0.701,6.2,25,20.5,1.278822,36.817281,23,25,1,1,25,1,29.0
1008,2022-01-26 00:00:00,0.022,0.7,6.2,24,19.7,1.278822,36.817281,0,26,2,1,26,1,22.0
1009,2022-01-26 01:00:00,0.022,0.7,6.2,24,19.1,1.278822,36.817281,1,26,2,1,26,1,22.0
1010,2022-01-26 02:00:00,0.021,0.7,6.3,24,18.6,1.278822,36.817281,2,26,2,1,26,1,21.0
1011,2022-01-26 03:00:00,0.023,0.7,6.4,25,17.7,1.278822,36.817281,3,26,2,1,26,1,23.0
1012,2022-01-26 04:00:00,0.026,0.7,6.4,26,16.8,1.278822,36.817281,4,26,2,1,26,1,26.0
1013,2022-01-26 05:00:00,0.024,0.7,6.5,26,16.4,1.278822,36.817281,5,26,2,1,26,1,24.0
1014,2022-01-26 06:00:00,0.025,0.7,6.6,26,16.0,1.278822,36.817281,6,26,2,1,26,1,25.0
1015,2022-01-26 07:00:00,0.032,0.7,6.7,26,15.9,1.278822,36.817281,7,26,2,1,26,1,32.0
1016,2022-01-26 08:00:00,0.038,0.7,6.9,26,18.0,1.278822,36.817281,8,26,2,1,26,1,38.0
1017,2022-01-26 09:00:00,0.032,0.7,7.0,26,20.2,1.278822,36.817281,9,26,2,1,26,1,32.0
1018,2022-01-26 10:00:00,0.031,0.701,7.1,26,21.6,1.278822,36.817281,10,26,2,1,26,1,31.0
1019,2022-01-26 11:00:00,0.033,0.7,7.2,25,23.0,1.278822,36.817281,11,26,2,1,26,1,33.0
1020,2022-01-26 12:00:00,0.034,0.701,7.2,25,24.4,1.278822,36.817281,12,26,2,1,26,1,34.0
1021,2022-01-26 13:00:00,0.029,0.701,7.2,25,25.6,1.278822,36.817281,13,26,2,1,26,1,29.0
1022,2022-01-26 14:00:00,0.026,0.7,7.2,22,26.8,1.278822,36.817281,14,26,2,1,26,1,26.0
1023,2022-01-26 15:00:00,0.023,0.7,7.0,21,27.6,1.278822,36.817281,15,26,2,1,26,1,23.0
1024,2022-01-26 16:00:00,0.021,0.7,6.9,21,28.4,1.278822,36.817281,16,26,2,1,26,1,21.0
1025,2022-01-26 17:00:00,0.026,0.7,6.7,21,26.4,1.278822,36.817281,17,26,2,1,26,1,26.0
1026,2022-01-26 18:00:00,0.028,0.7,6.6,22,25.5,1.278822,36.817281,18,26,2,1,26,1,28.0
1027,2022-01-26 19:00:00,0.032,0.7,6.4,21,24.1,1.278822,36.817281,19,26,2,1,26,1,32.0
1028,2022-01-26 20:00:00,0.034,0.7,6.2,21,22.6,1.278822,36.817281,20,26,2,1,26,1,34.0
1029,2022-01-26 21:00:00,0.033,0.7,6.2,22,21.0,1.278822,36.817281,21,26,2,1,26,1,33.0
1030,2022-01-26 22:00:00,0.031,0.7,6.1,24,19.6,1.278822,36.817281,22,26,2,1,26,1,31.0
1031,2022-01-26 23:00:00,0.025,0.7,6.1,25,18.9,1.278822,36.817281,23,26,2,1,26,1,25.0
1032,2022-01-27 00:00:00,0.026,0.7,6.1,25,18.6,1.278822,36.817281,0,27,3,1,27,1,26.0
1033,2022-01-27 01:00:00,0.021,0.7,6.2,26,18.0,1.278822,36.817281,1,27,3,1,27,1,21.0
1034,2022-01-27 02:00:00,0.02,0.7,6.2,26,17.5,1.278822,36.817281,2,27,3,1,27,1,20.0
1035,2022-01-27 03:00:00,0.021,0.7,6.3,26,17.1,1.278822,36.817281,3,27,3,1,27,1,21.0
1036,2022-01-27 04:00:00,0.023,0.7,6.4,26,17.0,1.278822,36.817281,4,27,3,1,27,1,23.0
1037,2022-01-27 05:00:00,0.021,0.7,6.5,26,16.7,1.278822,36.817281,5,27,3,1,27,1,21.0
1038,2022-01-27 06:00:00,0.018,0.701,6.7,27,16.5,1.278822,36.817281,6,27,3,1,27,1,18.0
1039,2022-01-27 07:00:00,0.023,0.7,6.8,27,16.5,1.278822,36.817281,7,27,3,1,27,1,23.0
1040,2022-01-27 08:00:00,0.028,0.7,6.9,27,17.9,1.278822,36.817281,8,27,3,1,27,1,28.0
1041,2022-01-27 09:00:00,0.024,0.7,7.0,27,20.6,1.278822,36.817281,9,27,3,1,27,1,24.0
1042,2022-01-27 10:00:00,0.024,0.701,7.1,27,22.1,1.278822,36.817281,10,27,3,1,27,1,24.0
1043,2022-01-27 11:00:00,0.027,0.7,7.2,27,23.7,1.278822,36.817281,11,27,3,1,27,1,27.0
1044,2022-01-27 12:00:00,0.027,0.701,7.3,26,25.4,1.278822,36.817281,12,27,3,1,27,1,27.0
1045,2022-01-27 13:00:00,0.028,0.7,7.3,25,27.1,1.278822,36.817281,13,27,3,1,27,1,28.0
1046,2022-01-27 14:00:00,0.042,0.701,7.2,23,27.7,1.278822,36.817281,14,27,3,1,27,1,42.0
1047,2022-01-27 15:00:00,0.026,0.7,7.1,23,28.0,1.278822,36.817281,15,27,3,1,27,1,26.0
1048,2022-01-27 16:00:00,0.022,0.7,6.9,23,27.8,1.278822,36.817281,16,27,3,1,27,1,22.0
1049,2022-01-27 17:00:00,0.023,0.7,6.7,23,26.2,1.278822,36.817281,17,27,3,1,27,1,23.0
1050,2022-01-27 18:00:00,0.027,0.7,6.5,24,25.0,1.278822,36.817281,18,27,3,1,27,1,27.0
1051,2022-01-27 19:00:00,0.026,0.7,6.4,25,23.4,1.278822,36.817281,19,27,3,1,27,1,26.0
1052,2022-01-27 20:00:00,0.025,0.7,6.2,25,21.9,1.278822,36.817281,20,27,3,1,27,1,25.0
1053,2022-01-27 21:00:00,0.019,0.7,6.1,26,20.4,1.278822,36.817281,21,27,3,1,27,1,19.0
1054,2022-01-27 22:00:00,0.025,0.7,6.1,26,19.4,1.278822,36.817281,22,27,3,1,27,1,25.0
1055,2022-01-27 23:00:00,0.022,0.7,6.1,27,18.8,1.278822,36.817281,23,27,3,1,27,1,22.0
1056,2022-01-28 00:00:00,0.017,0.7,6.1,28,18.6,1.278822,36.817281,0,28,4,1,28,1,17.0
1057,2022-01-28 01:00:00,0.018,0.701,6.1,28,18.3,1.278822,36.817281,1,28,4,1,28,1,18.0
1058,2022-01-28 02:00:00,0.015,0.7,6.2,28,18.0,1.278822,36.817281,2,28,4,1,28,1,15.0
1059,2022-01-28 03:00:00,0.017,0.7,6.3,28,17.8,1.278822,36.817281,3,28,4,1,28,1,17.0
1060,2022-01-28 04:00:00,0.015,0.7,6.4,28,17.7,1.278822,36.817281,4,28,4,1,28,1,15.0
1061,2022-01-28 05:00:00,0.02,0.701,6.5,29,17.6,1.278822,36.817281,5,28,4,1,28,1,20.0
1062,2022-01-28 06:00:00,0.02,0.7,6.6,29,17.0,1.278822,36.817281,6,28,4,1,28,1,20.0
1063,2022-01-28 07:00:00,0.024,0.7,6.7,29,16.7,1.278822,36.817281,7,28,4,1,28,1,24.0
1064,2022-01-28 08:00:00,0.035,0.7,6.8,29,18.1,1.278822,36.817281,8,28,4,1,28,1,35.0
1065,2022-01-28 09:00:00,0.032,0.7,6.9,27,21.7,1.278822,36.817281,9,28,4,1,28,1,32.0
1066,2022-01-28 10:00:00,0.023,0.7,7.0,25,24.4,1.278822,36.817281,10,28,4,1,28,1,23.0
1067,2022-01-28 11:00:00,0.019,0.7,7.1,24,27.0,1.278822,36.817281,11,28,4,1,28,1,19.0
1068,2022-01-28 12:00:00,0.03,0.7,7.1,23,27.7,1.278822,36.817281,12,28,4,1,28,1,30.0
1069,2022-01-28 13:00:00,0.025,0.7,7.1,23,28.5,1.278822,36.817281,13,28,4,1,28,1,25.0
1070,2022-01-28 14:00:00,0.027,0.7,7.0,22,29.5,1.278822,36.817281,14,28,4,1,28,1,27.0
1071,2022-01-28 15:00:00,0.021,0.7,6.9,21,29.9,1.278822,36.817281,15,28,4,1,28,1,21.0
1072,2022-01-28 16:00:00,0.019,0.7,6.7,20,30.3,1.278822,36.817281,16,28,4,1,28,1,19.0
1073,2022-01-28 17:00:00,0.024,0.7,6.5,22,28.3,1.278822,36.817281,17,28,4,1,28,1,24.0
1074,2022-01-28 18:00:00,0.025,0.7,6.3,21,27.2,1.278822,36.817281,18,28,4,1,28,1,25.0
1075,2022-01-28 19:00:00,0.027,0.7,6.1,19,25.7,1.278822,36.817281,19,28,4,1,28,1,27.0
1076,2022-01-28 20:00:00,0.025,0.7,5.9,19,24.0,1.278822,36.817281,20,28,4,1,28,1,25.0
1077,2022-01-28 21:00:00,0.026,0.7,5.8,21,22.5,1.278822,36.817281,21,28,4,1,28,1,26.0
1078,2022-01-28 22:00:00,0.019,0.7,5.8,23,21.2,1.278822,36.817281,22,28,4,1,28,1,19.0
1079,2022-01-28 23:00:00,0.022,0.7,5.7,25,20.5,1.278822,36.817281,23,28,4,1,28,1,22.0
1080,2022-01-29 00:00:00,0.019,0.7,5.8,26,20.2,1.278822,36.817281,0,29,5,1,29,0,19.0
1081,2022-01-29 01:00:00,0.022,0.7,5.8,26,19.7,1.278822,36.817281,1,29,5,1,29,0,22.0
1082,2022-01-29 02:00:00,0.017,0.7,5.8,27,19.4,1.278822,36.817281,2,29,5,1,29,0,17.0
1083,2022-01-29 03:00:00,0.014,0.7,5.9,27,19.2,1.278822,36.817281,3,29,5,1,29,0,14.0
1084,2022-01-29 04:00:00,0.013,0.7,5.9,28,18.9,1.278822,36.817281,4,29,5,1,29,0,13.0
1085,2022-01-29 05:00:00,0.014,0.702,6.0,29,18.6,1.278822,36.817281,5,29,5,1,29,0,14.0
1086,2022-01-29 06:00:00,0.014,0.7,6.1,29,18.2,1.278822,36.817281,6,29,5,1,29,0,14.0
1087,2022-01-29 07:00:00,0.016,0.7,6.2,29,17.9,1.278822,36.817281,7,29,5,1,29,0,16.0
1088,2022-01-29 08:00:00,0.027,0.7,6.3,29,18.4,1.278822,36.817281,8,29,5,1,29,0,27.0
1089,2022-01-29 09:00:00,0.038,0.7,6.4,29,21.3,1.278822,36.817281,9,29,5,1,29,0,38.0
1090,2022-01-29 10:00:00,0.036,0.701,6.5,29,22.5,1.278822,36.817281,10,29,5,1,29,0,36.0
1091,2022-01-29 11:00:00,0.023,0.7,6.6,29,24.0,1.278822,36.817281,11,29,5,1,29,0,23.0
1092,2022-01-29 12:00:00,0.021,0.7,6.6,27,26.0,1.278822,36.817281,12,29,5,1,29,0,21.0
1093,2022-01-29 13:00:00,0.025,0.7,6.6,24,26.5,1.278822,36.817281,13,29,5,1,29,0,25.0
1094,2022-01-29 14:00:00,0.02,0.7,6.6,22,27.6,1.278822,36.817281,14,29,5,1,29,0,20.0
1095,2022-01-29 15:00:00,0.017,0.7,6.5,23,28.0,1.278822,36.817281,15,29,5,1,29,0,17.0
1096,2022-01-29 16:00:00,0.017,0.701,6.3,21,27.9,1.278822,36.817281,16,29,5,1,29,0,17.0
1097,2022-01-29 17:00:00,0.019,0.7,6.1,22,26.3,1.278822,36.817281,17,29,5,1,29,0,19.0
1098,2022-01-29 18:00:00,0.017,0.7,6.0,23,24.8,1.278822,36.817281,18,29,5,1,29,0,17.0
1099,2022-01-29 19:00:00,0.018,0.7,5.9,26,23.0,1.278822,36.817281,19,29,5,1,29,0,18.0
1100,2022-01-29 20:00:00,0.016,0.7,5.8,27,21.4,1.278822,36.817281,20,29,5,1,29,0,16.0
