Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),WS (MPS),RH (%),WS (KPH),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-07-13 07:00:00,0.02,0.7,75.3,12.3,9.9,43,0.501,14,1.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 08:00:00,0.018,0.701,75.7,12.4,10,44,0.502,14.7,-0.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 09:00:00,0.018,0.701,75.9,12.4,10.1,43,0.502,16.7,1.2,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 10:00:00,0.021,0.7,76.3,12.5,10.2,42,0.502,18.7,-1.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 11:00:00,0.017,0.7,76.8,12.6,10.3,39,0.502,20.4,-2.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 12:00:00,0.018,0.701,76.9,12.7,10.3,37,0.503,21.7,-0.2,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 13:00:00,0.013,0.7,76.7,12.7,10.3,36,0.503,22.9,1.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 14:00:00,0.014,0.7,76.2,12.6,10.2,32,0.502,24.4,2.8,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 15:00:00,0.011,0.7,75.6,12.4,10,32,0.502,25.1,-0.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 16:00:00,0.012,0.701,74.7,12.2,9.8,29,0.501,25.5,1.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 17:00:00,0.009,0.7,73.8,11.9,9.6,27,0.501,25.2,-0.9,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 18:00:00,0.012,0.7,0.454,11.7,9.4,27,0.5,24,-4.6,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 19:00:00,0.02,0.7,0.449,11.5,9.3,28,0.499,22.4,0.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 20:00:00,0.017,0.7,0.445,11.4,9.1,28,0.499,21.1,0.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 21:00:00,0.04,0.7,0.442,11.3,9,29,0.498,19.6,1.9,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 22:00:00,0.065,0.7,0.438,11.2,9,31,0.498,17.7,1.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-13 23:00:00,0.051,0.7,0.438,11.2,8.9,33,0.498,16,-1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 00:00:00,0.05,0.7,0.44,11.2,9,34,0.498,15.6,0.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 01:00:00,0.026,0.7,0.441,11.2,9,35,0.498,16.1,0.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 02:00:00,0.019,0.701,0.444,11.3,9,37,0.498,15.7,-0.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 03:00:00,0.011,0.701,0.445,11.4,9.1,40,0.498,15.2,1.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 04:00:00,0.015,0.7,0.447,11.4,9.2,40,0.498,14.5,0.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 05:00:00,0.013,0.7,0.451,11.6,9.3,41,0.499,13.9,0,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 06:00:00,0.015,0.7,0.453,11.7,9.4,42,0.499,13.7,0.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 07:00:00,0.023,0.7,0.455,11.8,9.5,43,0.499,14,0,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 08:00:00,0.042,0.7,0.454,11.8,9.6,43,0.5,15.4,-0.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 09:00:00,0.023,0.7,0.457,11.9,9.6,43,0.501,18.3,0.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 10:00:00,0.02,0.7,0.457,11.9,9.6,43,0.501,19.3,-0.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 11:00:00,0.02,0.701,0.457,11.9,9.6,42,0.501,21.5,-0.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 12:00:00,0.019,0.7,0.459,11.9,9.6,43,0.501,21.3,-0.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 13:00:00,0.021,0.7,0.46,12,9.6,44,0.501,21.5,1.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 14:00:00,0.013,0.7,0.456,11.8,9.5,40,0.501,23.6,-0.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 15:00:00,0.013,0.7,0.451,11.6,9.3,41,0.5,24.2,0.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 16:00:00,0.016,0.701,0.45,11.6,9.3,42,0.499,23.2,1.9,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 17:00:00,0.018,0.7,0.447,11.5,9.2,42,0.499,22.8,0.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 18:00:00,0.027,0.7,0.443,11.4,9.1,43,0.499,22.7,1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 19:00:00,0.029,0.7,0.44,11.2,9,44,0.498,21.8,1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 20:00:00,0.024,0.7,0.437,11.1,8.9,44,0.498,19.7,-1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 21:00:00,0.025,0.7,0.43,10.8,8.7,42,0.496,18.7,-0.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 22:00:00,0.025,0.701,0.43,10.8,8.6,43,0.496,18.6,1.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-14 23:00:00,0.013,0.7,0.43,10.8,8.6,44,0.496,18.3,1.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 00:00:00,0.009,0.701,0.43,10.8,8.6,43,0.496,17.6,-0.9,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 01:00:00,0.006,0.701,0.43,10.8,8.6,43,0.496,17.2,1.1,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 02:00:00,0.009,0.702,0.431,10.8,8.6,43,0.496,17.1,0.1,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 03:00:00,0.007,0.701,0.432,10.9,8.7,43,0.496,16.9,-0.4,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 04:00:00,0.005,0.7,0.434,10.9,8.7,44,0.497,16.5,-2.3,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 05:00:00,0.004,0.701,0.435,11,8.8,44,0.497,16.3,-1.9,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 06:00:00,0.008,0.7,0.436,11,8.8,44,0.497,16,-1.6,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 07:00:00,0.014,0.7,0.438,11.1,8.9,44,0.498,16,-0.4,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 08:00:00,0.015,0.701,0.4,11.2,9,44,0.498,16.2,1.5,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 09:00:00,0.011,0.7,71,11.2,9,43,0.498,16.7,-1.3,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 10:00:00,0.011,0.7,71.3,11.3,9,43,0.498,17.8,3,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 11:00:00,0.009,0.701,71.7,11.4,9.1,44,0.499,19.6,-0.4,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 12:00:00,0.008,0.7,71.8,11.4,9.1,43,0.499,20.8,1.6,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 13:00:00,0.007,0.7,71.9,11.4,9.2,42,0.499,22.3,1.9,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 14:00:00,0.006,0.7,71.9,11.4,9.2,40,0.499,22.2,-0.6,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 15:00:00,0.009,0.7,71.6,11.4,9.2,40,0.499,22.8,1,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 16:00:00,0.016,0.7,71.3,11.3,9.1,40,0.499,23.6,-0.4,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 17:00:00,0.013,0.7,70.7,11.2,9,38,0.498,23.5,0.4,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 18:00:00,0.02,0.7,70.4,11.1,8.9,38,0.498,23.1,-0.7,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 19:00:00,0.021,0.701,70.2,11.1,8.8,39,0.498,22.2,-1.1,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 20:00:00,0.035,0.7,69.8,11,8.8,40,0.498,21.3,-0.3,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 21:00:00,0.024,0.7,69.6,10.9,8.7,40,0.497,20.6,1.2,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 22:00:00,0.024,0.7,69.4,10.9,8.7,40,0.496,19.8,0.1,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-15 23:00:00,0.02,0.7,69.5,10.9,8.7,43,0.496,18.9,-0.4,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 00:00:00,0.016,0.7,69.4,10.8,8.7,44,0.496,18,1.5,785.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 01:00:00,0.007,0.7,68.9,10.8,8.6,43,0.496,17.1,0,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 02:00:00,0.007,0.701,68.9,10.8,8.6,44,0.496,16.6,1.5,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 03:00:00,0.011,0.7,69.1,10.8,8.6,44,0.496,16.2,0.8,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 04:00:00,0.021,0.7,69.2,10.8,8.7,44,0.496,16.1,1.3,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 05:00:00,0.014,0.7,69.5,10.9,8.7,44,0.496,16.2,-0.7,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 06:00:00,0.014,0.7,69.8,11,8.8,44,0.497,16.1,2.8,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 07:00:00,0.015,0.7,70.1,11.1,8.8,44,0.497,16,-1.2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 08:00:00,0.012,0.701,70.5,11.1,8.9,44,0.498,15.7,-1.2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 09:00:00,0.014,0.7,71,11.3,9,44,0.498,16.1,0.1,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 10:00:00,0.021,0.7,71.2,11.3,9.1,44,0.498,16.9,2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 11:00:00,0.016,0.7,71.5,11.4,9.1,43,0.498,17.6,-3.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 12:00:00,0.018,0.7,71.6,11.4,9.1,42,0.499,19.1,1.9,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 13:00:00,0.012,0.701,71.7,11.4,9.2,42,0.499,20.3,-1.2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 14:00:00,0.018,0.7,71.6,11.4,9.2,39,0.499,22,-1.2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 15:00:00,0.021,0.7,71.2,11.4,9.1,38,0.499,23.4,1.4,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 16:00:00,0.015,0.701,71,11.3,9.1,38,0.499,23.4,3.3,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 17:00:00,0.02,0.701,70.6,11.2,9,38,0.498,22.6,2,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 18:00:00,0.029,0.7,70.4,11.1,8.9,38,0.498,21.9,0.7,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 19:00:00,0.033,0.7,70,11.1,8.8,39,0.498,21.5,0,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 20:00:00,0.035,0.7,69.8,11,8.8,40,0.497,20.8,0.5,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 21:00:00,0.037,0.7,69.5,10.9,8.7,40,0.497,20.3,2.7,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 22:00:00,0.038,0.7,0.431,10.9,8.7,40,0.496,19.3,-0.9,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-16 23:00:00,0.023,0.7,0.431,10.9,8.7,40,0.496,18.1,-0.8,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 00:00:00,0.025,0.7,0.432,10.9,8.7,42,0.496,17.1,-3,784.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 01:00:00,0.009,0.7,0.432,10.9,8.7,42,0.496,16.7,-2.4,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 02:00:00,0.013,0.7,0.433,10.9,8.7,43,0.496,15.9,0.8,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 03:00:00,0.01,0.7,0.434,11,8.8,43,0.497,15.6,0.6,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 04:00:00,0.012,0.7,0.436,11.1,8.8,43,0.497,15.3,-0.7,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 05:00:00,0.012,0.7,0.439,11.1,8.9,44,0.498,15.5,0.4,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 06:00:00,0.015,0.7,0.441,11.2,9,44,0.498,15.4,-0.2,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 07:00:00,0.012,0.7,0.443,11.3,9,44,0.498,14.9,-0.5,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 08:00:00,0.017,0.7,0.445,11.4,9.1,44,0.498,15.1,0.3,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 09:00:00,0.013,0.7,0.447,11.5,9.2,44,0.499,15.7,1.5,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 10:00:00,0.011,0.701,0.449,11.5,9.3,44,0.499,16.2,-0.6,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 11:00:00,0.024,0.7,0.45,11.6,9.3,44,0.499,17.1,-0.8,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 12:00:00,0.022,0.7,0.451,11.6,9.3,44,0.499,18.5,0.1,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 13:00:00,0.015,0.7,0.451,11.7,9.4,43,0.499,18.7,0.9,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 14:00:00,0.016,0.701,0.451,11.7,9.4,43,0.499,18.6,-0.5,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 15:00:00,0.025,0.7,0.451,11.6,9.3,44,0.499,18.6,0,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 16:00:00,0.027,0.701,0.45,11.6,9.3,44,0.499,18.5,2.1,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 17:00:00,0.031,0.7,0.45,11.6,9.3,44,0.499,18.6,-0.5,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 18:00:00,0.032,0.7,0.449,11.6,9.3,44,0.499,18.7,0,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 19:00:00,0.026,0.7,0.447,11.5,9.3,42,0.499,18.3,-1.9,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 20:00:00,0.034,0.7,0.446,11.5,9.2,44,0.499,17.9,-1,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 21:00:00,0.036,0.7,0.448,11.5,9.3,44,0.499,17.6,2.2,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 22:00:00,0.03,0.7,0.448,11.6,9.3,44,0.499,17.5,-0.7,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-17 23:00:00,0.032,0.7,0.447,11.5,9.3,44,0.499,17.3,1,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 00:00:00,0.026,0.7,0.446,11.5,9.2,43,0.499,17.2,0.2,783.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 01:00:00,0.021,0.7,0.448,11.5,9.3,44,0.499,16.8,2.3,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 02:00:00,0.015,0.7,0.449,11.6,9.3,44,0.499,16,-3.8,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 03:00:00,0.023,0.7,0.448,11.5,9.3,44,0.499,14.8,-1.9,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 04:00:00,0.016,0.7,0.448,11.5,9.3,44,0.499,14.3,-0.1,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 05:00:00,0.017,0.7,0.447,11.5,9.3,44,0.499,14.3,0.6,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 06:00:00,0.016,0.701,0.447,11.5,9.3,44,0.499,14.6,-0.5,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 07:00:00,0.03,0.7,0.448,11.6,9.3,44,0.499,14.7,1.7,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 08:00:00,0.028,0.701,0.451,11.7,9.4,43,0.499,14.9,-0.5,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 09:00:00,0.029,0.7,0.456,11.8,9.5,43,0.5,15.5,3.6,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 10:00:00,0.027,0.701,0.458,12,9.6,42,0.501,17.1,1.7,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 11:00:00,0.026,0.7,0.461,12,9.7,42,0.501,18.5,-1,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 12:00:00,0.026,0.7,0.462,12.1,0.219,40,0.501,19.5,0,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 13:00:00,0.022,0.7,0.462,12.1,0.219,39,0.501,19.8,-0.2,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 14:00:00,0.032,0.7,0.46,12.1,0.218,42,0.501,20.3,-0.2,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 15:00:00,0.029,0.7,0.458,12,0.217,41,0.501,21.1,0.2,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 16:00:00,0.025,0.7,0.457,11.9,0.215,40,0.501,21.5,0.1,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 17:00:00,0.028,0.7,0.455,11.8,0.214,40,0.501,20.8,-0.6,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 18:00:00,0.039,0.7,0.453,11.8,0.212,40,0.5,20.5,0.6,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 19:00:00,0.038,0.7,0.452,11.7,0.211,42,0.5,20,2.8,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 20:00:00,0.045,0.7,0.449,11.7,0.21,42,0.499,19.6,-0.5,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 21:00:00,0.043,0.7,0.448,11.6,0.209,42,0.499,19.4,2.1,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 22:00:00,0.031,0.7,0.447,11.5,0.208,42,0.499,19,1.6,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-18 23:00:00,0.031,0.7,0.447,11.5,0.207,43,0.499,18.4,-1.9,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 00:00:00,0.015,0.701,0.447,11.5,0.206,44,0.499,17.4,-1.2,784.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 01:00:00,0.016,0.701,0.444,11.4,0.205,44,0.499,16.7,-0.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 02:00:00,0.014,0.701,0.444,11.4,0.204,44,0.499,16.5,-0.9,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 03:00:00,0.014,0.701,0.443,11.4,0.205,44,0.499,16.1,-3,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 04:00:00,0.021,0.701,0.444,11.4,0.205,44,0.499,15.6,-2,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 05:00:00,0.022,0.701,0.446,11.5,0.206,44,0.499,15.6,3.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 06:00:00,0.02,0.7,0.447,11.5,0.208,43,0.499,15.6,-0.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 07:00:00,0.023,0.7,0.449,11.6,0.209,44,0.499,15.5,1,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 08:00:00,0.037,0.7,0.45,11.7,0.21,44,0.499,15.2,2.2,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 09:00:00,0.04,0.7,0.451,11.7,0.211,43,0.499,15.2,2.2,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 10:00:00,0.029,0.7,0.454,11.8,0.212,44,0.5,15.7,-0.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 11:00:00,0.023,0.7,0.457,11.9,0.214,43,0.5,16.7,2.1,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 12:00:00,0.018,0.7,0.458,11.9,0.216,44,0.501,18,0.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 13:00:00,0.02,0.7,0.46,12,0.216,44,0.501,18.8,0.9,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 14:00:00,0.019,0.7,0.458,12,0.216,43,0.501,19.5,0.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 15:00:00,0.018,0.7,0.458,12,0.216,42,0.501,19.9,-0.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 16:00:00,0.014,0.701,0.456,11.9,0.215,40,0.501,21,-1.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 17:00:00,0.013,0.7,0.455,11.8,0.213,38,0.5,21.3,-0.5,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 18:00:00,0.015,0.7,0.452,11.7,0.211,36,0.5,21.3,-0.8,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 19:00:00,0.029,0.7,0.451,11.7,0.21,34,0.5,20.9,0,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 20:00:00,0.031,0.7,0.45,11.6,0.209,39,0.499,19.5,-0.6,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 21:00:00,0.035,0.7,0.449,11.6,0.209,41,0.499,18.4,2,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 22:00:00,0.052,0.7,0.447,11.5,0.208,42,0.499,17,0.2,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-19 23:00:00,0.044,0.7,0.447,11.5,0.208,42,0.499,16.8,1.4,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 00:00:00,0.03,0.7,0.447,11.5,0.207,42,0.499,16,-0.1,781.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 01:00:00,0.019,0.7,0.449,11.6,0.208,43,0.499,15.1,-0.6,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 02:00:00,0.013,0.701,0.45,11.6,9.3,43,0.499,14.9,-2.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 03:00:00,0.014,0.7,0.449,11.6,9.3,44,0.499,15.3,-0.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 04:00:00,0.009,0.7,0.451,11.6,9.4,44,0.499,15.5,-2.3,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 05:00:00,0.016,0.7,0.452,11.7,9.4,44,0.499,15.3,0,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 06:00:00,0.021,0.7,0.454,11.8,9.5,44,0.5,14.5,0.7,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 07:00:00,0.017,0.701,0.456,11.8,9.6,44,0.5,14.4,2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 08:00:00,0.049,0.7,0.455,11.8,9.6,44,0.5,16.5,0.2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 09:00:00,0.025,0.701,0.457,11.9,9.6,42,0.501,17.7,-1.5,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 10:00:00,0.03,0.701,0.456,12,9.7,41,0.501,18.7,0.9,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 11:00:00,0.028,0.701,0.462,12.1,9.7,42,0.501,18.9,-0.6,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 12:00:00,0.028,0.701,0.462,12.1,9.8,42,0.501,19.6,-1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 13:00:00,0.024,0.7,0.461,12,9.7,43,0.501,20.2,0.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 14:00:00,0.022,0.701,0.458,11.9,9.6,42,0.501,21.7,-1.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 15:00:00,0.017,0.7,0.455,11.8,9.5,40,0.501,22.2,1.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 16:00:00,0.011,0.701,0.451,11.7,9.4,38,0.5,22.9,0.7,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 17:00:00,0.017,0.7,0.449,11.5,9.3,36,0.499,23,0.2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 18:00:00,0.024,0.7,0.444,11.4,9.1,38,0.499,22.5,0.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-07-20 19:00:00,0.024,0.701,0.442,11.3,9,43,0.498,20.4,-0.7,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
